,Distrito,Tipo I,Ases.,Viol.,Robo,Agr. Grave,Esc.,Apr. I,H. Auto,Date
8576,Orocovis,19,0.0,1.0,0.0,2.0,3.0,12,1.0,2019-02-01
8577,Patillas,16,0.0,1.0,0.0,6.0,4.0,5,0.0,2019-02-01
8578,Maunabo,7,0.0,0.0,0.0,1.0,3.0,3,,2019-02-01
8579,Peñuelas,12,0.0,0.0,2.0,2.0,4.0,3,1.0,2019-02-01
8580,Coamo,30,3.0,0.0,2.0,4.0,4.0,17,0.0,2019-03-01
8581,Comerío,25,2.0,0.0,1.0,9.0,2.0,8,3.0,2019-03-01
8582,Corozal,36,1.0,0.0,3.0,4.0,5.0,15,8.0,2019-03-01
8583,Culebra,10,0.0,0.0,1.0,0.0,4.0,4,1.0,2019-03-01
8584,Dorado,99,3.0,0.0,10.0,11.0,12.0,42,21.0,2019-03-01
8585,Fajardo,85,11.0,1.0,7.0,20.0,11.0,33,2.0,2019-03-01
8586,Florida,11,1.0,0.0,2.0,1.0,1.0,6,0.0,2019-03-01
8587,Guaynabo,230,5.0,2.0,20.0,10.0,24.0,115,54.0,2019-03-01
8588,Guayama,79,3.0,1.0,2.0,13.0,15.0,42,3.0,2019-03-01
8589,Guayanilla,21,0.0,4.0,2.0,2.0,4.0,9,0.0,2019-03-01
8590,Gurabo,45,3.0,0.0,11.0,6.0,10.0,12,3.0,2019-03-01
8591,Hatillo,82,1.0,0.0,6.0,10.0,10.0,52,3.0,2019-03-01
8592,Hormigueros,9,1.0,0.0,1.0,1.0,0.0,6,0.0,2019-03-01
8593,Humacao,79,1.0,1.0,10.0,7.0,13.0,40,6.0,2019-03-01
8594,Cidra,43,1.0,0.0,3.0,4.0,14.0,19,2.0,2019-03-01
8595,Guánica,10,0.0,0.0,1.0,2.0,2.0,5,0.0,2019-03-01
8596,Isabela,91,0.0,2.0,1.0,11.0,21.0,54,2.0,2019-03-01
8597,Bayamón,773,5.0,3.0,55.0,25.0,90.0,339,256.0,2019-03-01
8598,Cayey,74,5.0,0.0,3.0,15.0,7.0,35,9.0,2019-03-01
8599,Adjuntas,10,0.0,0.0,0.0,2.0,4.0,4,0.0,2019-03-01
8600,Aguada ,40,1.0,3.0,2.0,10.0,5.0,19,0.0,2019-03-01
8601,Aguadilla,103,0.0,0.0,1.0,18.0,20.0,62,2.0,2019-03-01
8602,Aguas Buenas,45,0.0,0.0,4.0,12.0,9.0,16,4.0,2019-03-01
8603,Aibonito,21,1.0,0.0,1.0,5.0,7.0,6,1.0,2019-03-01
8604,Añasco,28,2.0,1.0,0.0,3.0,8.0,13,1.0,2019-03-01
8605,Arecibo,162,4.0,3.0,13.0,27.0,32.0,69,14.0,2019-03-01
8606,Ciales,23,0.0,0.0,0.0,2.0,6.0,15,0.0,2019-03-01
8607,Arroyo,17,0.0,0.0,2.0,4.0,4.0,6,1.0,2019-03-01
8608,Jayuya,22,1.0,0.0,0.0,5.0,9.0,7,0.0,2019-03-01
8609,Cabo Rojo,51,0.0,0.0,0.0,6.0,11.0,30,4.0,2019-03-01
8610,Caguas,342,3.0,0.0,33.0,50.0,33.0,190,33.0,2019-03-01
8611,Camuy,64,0.0,0.0,4.0,9.0,13.0,37,1.0,2019-03-01
8612,Canóvanas,73,2.0,4.0,1.0,14.0,11.0,31,10.0,2019-03-01
8613,Carolina,446,8.0,1.0,39.0,61.0,41.0,251,45.0,2019-03-01
8614,Cataño,47,1.0,0.0,1.0,3.0,8.0,20,14.0,2019-03-01
8615,Barranquitas,41,0.0,2.0,3.0,6.0,3.0,20,7.0,2019-03-01
8616,Juana Díaz,48,1.0,0.0,9.0,6.0,15.0,14,3.0,2019-03-01
8617,Barceloneta,74,0.0,1.0,5.0,9.0,8.0,41,10.0,2019-03-01
8618,Lajas,22,0.0,0.0,0.0,3.0,5.0,13,1.0,2019-03-01
8619,Salinas,46,4.0,0.0,1.0,16.0,7.0,15,3.0,2019-03-01
8620,San Germán,23,2.0,0.0,1.0,5.0,5.0,10,0.0,2019-03-01
8621,San Juan,1543,36.0,10.0,121.0,104.0,164.0,755,353.0,2019-03-01
8622,San Lorenzo,29,1.0,0.0,4.0,7.0,7.0,5,5.0,2019-03-01
8623,San Sebastián,36,0.0,0.0,0.0,6.0,5.0,23,2.0,2019-03-01
8624,Santa Isabel,31,3.0,0.0,1.0,11.0,1.0,13,2.0,2019-03-01
8625,Toa Alta,88,2.0,1.0,7.0,3.0,10.0,49,16.0,2019-03-01
8626,Toa Baja,213,3.0,1.0,21.0,9.0,21.0,95,63.0,2019-03-01
8627,Trujillo Alto,110,2.0,1.0,8.0,16.0,15.0,61,7.0,2019-03-01
8628,Utuado,37,0.0,0.0,1.0,8.0,7.0,21,,2019-03-01
8629,Vega Alta,90,1.0,0.0,8.0,8.0,17.0,42,14.0,2019-03-01
8630,Vega Baja,162,2.0,1.0,19.0,9.0,31.0,85,15.0,2019-03-01
8631,Vieques,23,0.0,0.0,0.0,5.0,3.0,12,3.0,2019-03-01
8632,Villalba,15,0.0,0.0,3.0,2.0,3.0,5,2.0,2019-03-01
8633,Yabucoa,30,1.0,2.0,3.0,9.0,9.0,5,1.0,2019-03-01
8634,Yauco,32,0.0,0.0,1.0,4.0,3.0,22,2.0,2019-03-01
8635,Juncos,61,2.0,0.0,8.0,13.0,7.0,28,3.0,2019-03-01
8636,Sabana Grande,10,0.0,0.0,0.0,2.0,1.0,7,0.0,2019-03-01
8637,Rio Grande,40,2.0,0.0,2.0,4.0,12.0,17,3.0,2019-03-01
8638,Ceiba,20,3.0,0.0,1.0,4.0,6.0,6,0.0,2019-03-01
8639,Quebradillas,45,0.0,0.0,1.0,6.0,12.0,24,2.0,2019-03-01
8640,Rincón,48,0.0,0.0,2.0,8.0,5.0,33,0.0,2019-03-01
8641,Lares,51,0.0,0.0,1.0,4.0,17.0,23,6.0,2019-03-01
8642,Las Marías,7,0.0,0.0,0.0,1.0,5.0,0,1.0,2019-03-01
8643,Las Piedras,33,2.0,0.0,4.0,9.0,5.0,13,0.0,2019-03-01
8644,Loiza,49,2.0,2.0,2.0,9.0,7.0,24,3.0,2019-03-01
8645,Luquillo,51,2.0,0.0,4.0,10.0,10.0,24,1.0,2019-03-01
8646,Maricao,16,1.0,0.0,1.0,5.0,5.0,4,0.0,2019-03-01
8647,Maunabo,10,0.0,0.0,0.0,2.0,4.0,3,1.0,2019-03-01
8648,Manatí,87,1.0,0.0,6.0,8.0,12.0,55,5.0,2019-03-01
8649,Moca,34,0.0,1.0,1.0,2.0,10.0,19,1.0,2019-03-01
8650,Morovis,29,1.0,0.0,2.0,6.0,1.0,14,5.0,2019-03-01
8651,Naguabo,24,1.0,0.0,4.0,3.0,2.0,12,2.0,2019-03-01
8652,Naranjito,46,0.0,0.0,3.0,4.0,7.0,24,8.0,2019-03-01
8653,Orocovis,30,0.0,1.0,2.0,4.0,3.0,19,1.0,2019-03-01
8654,Patillas,25,0.0,1.0,0.0,9.0,6.0,9,0.0,2019-03-01
8655,Peñuelas,16,0.0,0.0,2.0,3.0,6.0,4,1.0,2019-03-01
8656,Ponce,285,9.0,0.0,20.0,29.0,37.0,176,14.0,2019-03-01
8657,Mayagüez,130,1.0,0.0,5.0,17.0,20.0,84,3.0,2019-03-01
8658,Fajardo,109,17.0,2.0,11.0,24.0,12.0,41,2.0,2019-04-01
8659,Coamo,43,3.0,0.0,2.0,8.0,7.0,23,0.0,2019-04-01
8660,Comerío,35,2.0,0.0,3.0,12.0,3.0,12,3.0,2019-04-01
8661,Corozal,47,1.0,0.0,3.0,4.0,7.0,24,8.0,2019-04-01
8662,Culebra,10,0.0,0.0,1.0,0.0,4.0,4,1.0,2019-04-01
8663,Dorado,151,3.0,1.0,12.0,13.0,17.0,74,31.0,2019-04-01
8664,Florida,16,1.0,0.0,2.0,3.0,2.0,8,0.0,2019-04-01
8665,Humacao,102,1.0,1.0,12.0,14.0,19.0,45,9.0,2019-04-01
8666,Guayama,99,3.0,1.0,2.0,17.0,16.0,57,3.0,2019-04-01
8667,Guayanilla,29,2.0,4.0,2.0,5.0,4.0,11,1.0,2019-04-01
8668,Guaynabo,279,5.0,1.0,23.0,14.0,37.0,135,64.0,2019-04-01
8669,Gurabo,51,3.0,0.0,12.0,7.0,10.0,14,5.0,2019-04-01
8670,Hatillo,100,1.0,0.0,5.0,11.0,11.0,64,8.0,2019-04-01
8671,Hormigueros,18,1.0,0.0,1.0,3.0,2.0,11,0.0,2019-04-01
8672,Guánica,15,0.0,0.0,1.0,2.0,3.0,9,0.0,2019-04-01
8673,Cidra,60,3.0,0.0,3.0,7.0,16.0,27,4.0,2019-04-01
8674,Cabo Rojo,69,2.0,0.0,0.0,10.0,11.0,42,4.0,2019-04-01
8675,Ceiba,25,3.0,0.0,1.0,4.0,8.0,9,0.0,2019-04-01
8676,Aguada ,50,1.0,3.0,2.0,13.0,9.0,22,0.0,2019-04-01
8677,Aguadilla,137,0.0,1.0,1.0,25.0,26.0,81,3.0,2019-04-01
8678,Aguas Buenas,51,1.0,0.0,5.0,13.0,11.0,16,5.0,2019-04-01
8679,Aibonito,28,1.0,0.0,2.0,7.0,7.0,9,2.0,2019-04-01
8680,Añasco,39,2.0,1.0,0.0,4.0,12.0,19,1.0,2019-04-01
8681,Arecibo,208,5.0,3.0,15.0,39.0,41.0,87,18.0,2019-04-01
8682,Arroyo,25,0.0,0.0,3.0,4.0,7.0,9,2.0,2019-04-01
8683,Barceloneta,91,1.0,2.0,5.0,10.0,10.0,52,11.0,2019-04-01
8684,Barranquitas,54,0.0,2.0,3.0,10.0,5.0,25,9.0,2019-04-01
8685,Bayamón,997,5.0,4.0,69.0,37.0,128.0,443,311.0,2019-04-01
8686,Isabela,116,0.0,2.0,2.0,17.0,30.0,61,4.0,2019-04-01
8687,Caguas,442,6.0,1.0,46.0,53.0,46.0,238,52.0,2019-04-01
8688,Camuy,85,0.0,0.0,4.0,14.0,16.0,49,2.0,2019-04-01
8689,Canóvanas,100,3.0,4.0,8.0,20.0,13.0,40,12.0,2019-04-01
8690,Carolina,634,8.0,3.0,57.0,89.0,55.0,357,65.0,2019-04-01
8691,Cataño,71,3.0,0.0,1.0,3.0,9.0,36,19.0,2019-04-01
8692,Cayey,100,5.0,1.0,4.0,18.0,11.0,49,12.0,2019-04-01
8693,Ciales,31,0.0,0.0,0.0,4.0,8.0,19,0.0,2019-04-01
8694,Jayuya,26,1.0,0.0,0.0,7.0,9.0,9,0.0,2019-04-01
8695,Maricao,17,1.0,0.0,1.0,5.0,6.0,4,0.0,2019-04-01
8696,Juncos,76,2.0,0.0,9.0,18.0,9.0,35,3.0,2019-04-01
8697,Salinas,58,5.0,1.0,2.0,19.0,10.0,18,3.0,2019-04-01
8698,San Germán,36,3.0,0.0,1.0,8.0,9.0,15,0.0,2019-04-01
8699,San Juan,2020,43.0,11.0,180.0,130.0,208.0,1024,424.0,2019-04-01
8700,San Lorenzo,37,3.0,0.0,5.0,7.0,9.0,8,5.0,2019-04-01
8701,San Sebastián,47,0.0,0.0,0.0,9.0,8.0,28,2.0,2019-04-01
8702,Santa Isabel,37,3.0,0.0,2.0,12.0,2.0,15,3.0,2019-04-01
8703,Toa Alta,108,2.0,2.0,12.0,3.0,13.0,56,20.0,2019-04-01
8704,Sabana Grande,13,0.0,0.0,0.0,2.0,1.0,10,0.0,2019-04-01
8705,Toa Baja,276,3.0,1.0,29.0,15.0,29.0,120,79.0,2019-04-01
8706,Utuado,48,0.0,0.0,2.0,10.0,8.0,28,0.0,2019-04-01
8707,Vega Alta,127,1.0,0.0,12.0,11.0,26.0,55,22.0,2019-04-01
8708,Vega Baja,200,3.0,1.0,24.0,11.0,35.0,109,17.0,2019-04-01
8709,Vieques,36,1.0,0.0,1.0,7.0,10.0,14,3.0,2019-04-01
8710,Villalba,21,0.0,0.0,4.0,4.0,4.0,6,3.0,2019-04-01
8711,Yabucoa,38,1.0,2.0,3.0,14.0,9.0,8,1.0,2019-04-01
8712,Adjuntas,13,0.0,0.0,0.0,3.0,5.0,5,0.0,2019-04-01
8713,Trujillo Alto,142,2.0,1.0,13.0,19.0,18.0,78,11.0,2019-04-01
8714,Juana Díaz,58,2.0,0.0,10.0,9.0,20.0,14,3.0,2019-04-01
8715,Rio Grande,58,2.0,0.0,6.0,6.0,17.0,23,4.0,2019-04-01
8716,Quebradillas,56,1.0,0.0,1.0,8.0,14.0,29,3.0,2019-04-01
8717,Lajas,27,0.0,0.0,0.0,4.0,5.0,16,2.0,2019-04-01
8718,Lares,66,1.0,0.0,1.0,9.0,18.0,31,6.0,2019-04-01
8719,Las Marías,7,0.0,0.0,0.0,1.0,5.0,0,1.0,2019-04-01
8720,Las Piedras,46,2.0,0.0,4.0,11.0,10.0,19,0.0,2019-04-01
8721,Loiza,80,4.0,2.0,6.0,18.0,9.0,37,4.0,2019-04-01
8722,Luquillo,60,2.0,0.0,8.0,10.0,11.0,27,2.0,2019-04-01
8723,Manatí,111,1.0,0.0,6.0,11.0,19.0,64,10.0,2019-04-01
8724,Rincón,52,0.0,0.0,2.0,8.0,8.0,34,0.0,2019-04-01
8725,Maunabo,12,0.0,0.0,0.0,2.0,4.0,4,2.0,2019-04-01
8726,Moca,46,0.0,1.0,1.0,9.0,11.0,22,2.0,2019-04-01
8727,Morovis,43,1.0,0.0,3.0,7.0,4.0,23,5.0,2019-04-01
8728,Naguabo,33,1.0,0.0,4.0,9.0,3.0,14,2.0,2019-04-01
8729,Naranjito,58,0.0,0.0,4.0,5.0,8.0,31,10.0,2019-04-01
8730,Orocovis,36,0.0,1.0,2.0,7.0,5.0,20,1.0,2019-04-01
8731,Patillas,31,0.0,1.0,0.0,13.0,6.0,11,0.0,2019-04-01
8732,Peñuelas,23,1.0,1.0,2.0,7.0,6.0,5,1.0,2019-04-01
8733,Mayagüez,167,1.0,1.0,7.0,20.0,28.0,105,5.0,2019-04-01
8734,Ponce,397,13.0,0.0,28.0,45.0,59.0,236,16.0,2019-04-01
8735,Yauco,47,0.0,0.0,1.0,6.0,8.0,30,2.0,2019-04-01
8736,Juncos,94,2.0,0.0,10.0,19.0,12.0,46,5.0,2019-05-01
8737,Comerío,45,2.0,0.0,3.0,14.0,3.0,19,4.0,2019-05-01
8738,Corozal,66,1.0,0.0,6.0,10.0,11.0,27,11.0,2019-05-01
8739,Culebra,14,0.0,0.0,1.0,1.0,5.0,6,1.0,2019-05-01
8740,Dorado,193,5.0,1.0,16.0,16.0,19.0,101,35.0,2019-05-01
8741,Fajardo,122,17.0,2.0,12.0,32.0,12.0,44,3.0,2019-05-01
8742,Florida,19,1.0,0.0,2.0,3.0,5.0,8,0.0,2019-05-01
8743,Guánica,24,0.0,1.0,1.0,4.0,4.0,14,,2019-05-01
8744,Coamo,68,3.0,0.0,3.0,22.0,12.0,27,1.0,2019-05-01
8745,Guayama,135,4.0,1.0,5.0,30.0,22.0,68,5.0,2019-05-01
8746,Guaynabo,361,7.0,1.0,31.0,16.0,44.0,185,77.0,2019-05-01
8747,Gurabo,64,5.0,0.0,14.0,8.0,12.0,20,5.0,2019-05-01
8748,Hatillo,131,1.0,0.0,9.0,12.0,16.0,80,13.0,2019-05-01
8749,Hormigueros,23,1.0,0.0,1.0,5.0,4.0,12,0.0,2019-05-01
8750,Humacao,127,2.0,1.0,19.0,16.0,19.0,57,12.0,2019-05-01
8751,Isabela,137,0.0,2.0,2.0,18.0,38.0,71,6.0,2019-05-01
8752,Jayuya,34,1.0,0.0,0.0,11.0,9.0,12,1.0,2019-05-01
8753,Guayanilla,34,2.0,4.0,2.0,8.0,5.0,12,1.0,2019-05-01
8754,Juana Díaz,70,2.0,0.0,11.0,10.0,23.0,21,3.0,2019-05-01
8755,Cidra,79,4.0,1.0,3.0,10.0,19.0,38,4.0,2019-05-01
8756,Ceiba,41,4.0,0.0,3.0,7.0,10.0,17,0.0,2019-05-01
8757,Aguadilla,185,0.0,1.0,4.0,30.0,37.0,106,7.0,2019-05-01
8758,Aguas Buenas,68,3.0,0.0,8.0,14.0,16.0,22,5.0,2019-05-01
8759,Aibonito,39,2.0,0.0,3.0,10.0,9.0,11,4.0,2019-05-01
8760,Añasco,54,2.0,2.0,0.0,7.0,15.0,26,2.0,2019-05-01
8761,Arecibo,252,5.0,4.0,21.0,47.0,50.0,102,23.0,2019-05-01
8762,Arroyo,31,0.0,0.0,3.0,5.0,8.0,13,2.0,2019-05-01
8763,Barceloneta,131,1.0,3.0,5.0,17.0,19.0,72,14.0,2019-05-01
8764,Ciales,42,0.0,0.0,1.0,4.0,10.0,27,0.0,2019-05-01
8765,Barranquitas,76,0.0,2.0,3.0,11.0,8.0,39,13.0,2019-05-01
8766,Cabo Rojo,81,3.0,0.0,0.0,8.0,15.0,51,4.0,2019-05-01
8767,Caguas,557,8.0,2.0,55.0,56.0,56.0,316,64.0,2019-05-01
8768,Camuy,105,0.0,0.0,7.0,15.0,22.0,58,3.0,2019-05-01
8769,Canóvanas,144,3.0,4.0,12.0,31.0,25.0,55,14.0,2019-05-01
8770,Carolina,806,12.0,3.0,70.0,113.0,76.0,452,80.0,2019-05-01
8771,Cataño,83,3.0,0.0,1.0,4.0,9.0,46,20.0,2019-05-01
8772,Cayey,142,5.0,1.0,6.0,25.0,17.0,74,14.0,2019-05-01
8773,Bayamón,1232,6.0,4.0,83.0,47.0,161.0,559,372.0,2019-05-01
8774,Aguada ,67,2.0,3.0,4.0,17.0,12.0,29,0.0,2019-05-01
8775,Adjuntas,22,0.0,0.0,0.0,4.0,7.0,11,0.0,2019-05-01
8776,Lares,75,1.0,0.0,1.0,14.0,19.0,34,6.0,2019-05-01
8777,Salinas,76,5.0,2.0,2.0,26.0,13.0,24,4.0,2019-05-01
8778,San Germán,43,3.0,0.0,2.0,9.0,9.0,19,1.0,2019-05-01
8779,San Juan,2544,53.0,12.0,255.0,169.0,260.0,1283,512.0,2019-05-01
8780,San Lorenzo,48,3.0,0.0,5.0,12.0,10.0,12,6.0,2019-05-01
8781,San Sebastián,61,0.0,0.0,0.0,12.0,13.0,34,2.0,2019-05-01
8782,Santa Isabel,44,3.0,0.0,3.0,12.0,2.0,21,3.0,2019-05-01
8783,Toa Alta,143,3.0,2.0,15.0,6.0,20.0,71,26.0,2019-05-01
8784,Sabana Grande,14,0.0,0.0,0.0,3.0,1.0,10,0.0,2019-05-01
8785,Toa Baja,342,4.0,1.0,39.0,20.0,38.0,148,92.0,2019-05-01
8786,Utuado,59,0.0,0.0,4.0,12.0,9.0,34,0.0,2019-05-01
8787,Vega Alta,164,2.0,2.0,15.0,14.0,33.0,68,30.0,2019-05-01
8788,Vega Baja,244,4.0,2.0,30.0,16.0,39.0,133,20.0,2019-05-01
8789,Vieques,47,1.0,0.0,1.0,9.0,14.0,17,5.0,2019-05-01
8790,Villalba,25,0.0,0.0,4.0,5.0,5.0,8,3.0,2019-05-01
8791,Yabucoa,48,1.0,3.0,4.0,14.0,11.0,14,1.0,2019-05-01
8792,Yauco,63,1.0,0.0,2.0,11.0,14.0,33,2.0,2019-05-01
8793,Trujillo Alto,180,3.0,1.0,23.0,27.0,20.0,93,13.0,2019-05-01
8794,Lajas,30,0.0,0.0,0.0,4.0,5.0,19,2.0,2019-05-01
8795,Rio Grande,81,2.0,1.0,8.0,8.0,21.0,32,9.0,2019-05-01
8796,Quebradillas,66,1.0,0.0,2.0,8.0,16.0,36,3.0,2019-05-01
8797,Las Marías,12,0.0,0.0,1.0,1.0,7.0,2,1.0,2019-05-01
8798,Las Piedras,67,2.0,0.0,6.0,17.0,17.0,24,1.0,2019-05-01
8799,Loiza,109,5.0,2.0,7.0,23.0,15.0,49,8.0,2019-05-01
8800,Luquillo,75,2.0,0.0,10.0,12.0,16.0,34,1.0,2019-05-01
8801,Manatí,145,1.0,0.0,13.0,18.0,20.0,78,15.0,2019-05-01
8802,Maricao,20,1.0,0.0,1.0,5.0,6.0,7,0.0,2019-05-01
8803,Maunabo,21,0.0,0.0,1.0,3.0,6.0,9,2.0,2019-05-01
8804,Rincón,60,0.0,0.0,2.0,8.0,12.0,35,3.0,2019-05-01
8805,Mayagüez,217,1.0,3.0,8.0,24.0,34.0,140,7.0,2019-05-01
8806,Morovis,56,1.0,0.0,3.0,8.0,9.0,27,8.0,2019-05-01
8807,Naguabo,40,1.0,0.0,5.0,10.0,4.0,17,3.0,2019-05-01
8808,Naranjito,93,0.0,2.0,6.0,12.0,9.0,48,16.0,2019-05-01
8809,Orocovis,45,0.0,1.0,2.0,9.0,7.0,24,2.0,2019-05-01
8810,Patillas,40,0.0,2.0,0.0,16.0,6.0,16,0.0,2019-05-01
8811,Peñuelas,28,2.0,1.0,2.0,7.0,8.0,7,1.0,2019-05-01
8812,Ponce,515,14.0,2.0,40.0,53.0,79.0,304,23.0,2019-05-01
8813,Moca,55,0.0,1.0,2.0,12.0,12.0,25,3.0,2019-05-01
8814,Adjuntas,28,0.0,0.0,0.0,4.0,9.0,15,,2019-06-01
8815,Juncos,109,3.0,0.0,12.0,22.0,15.0,51,6.0,2019-06-01
8816,Yabucoa,55,2.0,3.0,5.0,15.0,11.0,17,2.0,2019-06-01
8817,Comerío,52,3.0,0.0,3.0,15.0,4.0,22,5.0,2019-06-01
8818,Corozal,78,1.0,0.0,6.0,10.0,13.0,37,11.0,2019-06-01
8819,Culebra,16,0.0,0.0,1.0,2.0,5.0,7,1.0,2019-06-01
8820,Dorado,236,5.0,3.0,21.0,18.0,24.0,124,41.0,2019-06-01
8821,Fajardo,139,19.0,2.0,12.0,38.0,16.0,49,3.0,2019-06-01
8822,Florida,24,1.0,0.0,2.0,4.0,6.0,11,0.0,2019-06-01
8823,Guánica,46,0.0,1.0,2.0,9.0,11.0,23,,2019-06-01
8824,Guayama,156,4.0,1.0,9.0,38.0,23.0,75,6.0,2019-06-01
8825,Guayanilla,44,2.0,4.0,3.0,13.0,6.0,15,1.0,2019-06-01
8826,Guaynabo,420,9.0,2.0,37.0,19.0,51.0,218,84.0,2019-06-01
8827,Gurabo,77,5.0,0.0,17.0,11.0,14.0,24,6.0,2019-06-01
8828,Hatillo,164,1.0,0.0,10.0,14.0,19.0,102,18.0,2019-06-01
8829,Hormigueros,24,1.0,0.0,1.0,6.0,4.0,12,,2019-06-01
8830,Humacao,154,3.0,1.0,20.0,21.0,26.0,70,12.0,2019-06-01
8831,Isabela,182,0.0,3.0,5.0,23.0,48.0,96,7.0,2019-06-01
8832,Coamo,77,3.0,0.0,3.0,23.0,16.0,31,1.0,2019-06-01
8833,Ciales,60,3.0,0.0,1.0,10.0,13.0,32,1.0,2019-06-01
8834,Ceiba,45,4.0,0.0,3.0,8.0,12.0,18,0.0,2019-06-01
8835,Cayey,180,7.0,2.0,8.0,34.0,20.0,87,22.0,2019-06-01
8836,Aguada ,77,2.0,3.0,5.0,19.0,15.0,33,0.0,2019-06-01
8837,Aguadilla,226,0.0,1.0,7.0,39.0,44.0,127,8.0,2019-06-01
8838,Aguas Buenas,84,3.0,0.0,9.0,14.0,19.0,29,10.0,2019-06-01
8839,Aibonito,52,3.0,0.0,3.0,12.0,10.0,16,8.0,2019-06-01
8840,Añasco,66,2.0,2.0,0.0,10.0,17.0,33,2.0,2019-06-01
8841,Arecibo,301,6.0,5.0,27.0,49.0,59.0,128,27.0,2019-06-01
8842,Arroyo,34,0.0,0.0,3.0,6.0,8.0,15,2.0,2019-06-01
8843,Jayuya,42,1.0,0.0,0.0,12.0,11.0,17,1.0,2019-06-01
8844,Barceloneta,160,2.0,3.0,7.0,18.0,21.0,92,17.0,2019-06-01
8845,Bayamón,1409,8.0,3.0,94.0,61.0,181.0,650,412.0,2019-06-01
8846,Cabo Rojo,95,3.0,0.0,0.0,10.0,20.0,57,5.0,2019-06-01
8847,Caguas,638,10.0,2.0,61.0,61.0,63.0,367,74.0,2019-06-01
8848,Camuy,132,0.0,0.0,8.0,24.0,27.0,70,3.0,2019-06-01
8849,Canóvanas,177,7.0,4.0,14.0,37.0,28.0,68,19.0,2019-06-01
8850,Carolina,956,14.0,4.0,78.0,124.0,102.0,540,94.0,2019-06-01
8851,Cataño,108,4.0,1.0,5.0,7.0,10.0,59,22.0,2019-06-01
8852,Barranquitas,100,1.0,2.0,3.0,15.0,13.0,47,19.0,2019-06-01
8853,Juana Díaz,90,4.0,0.0,11.0,11.0,27.0,34,3.0,2019-06-01
8854,Cidra,91,4.0,1.0,5.0,13.0,20.0,43,5.0,2019-06-01
8855,Lajas,42,0.0,0.0,0.0,7.0,8.0,24,3.0,2019-06-01
8856,Rio Grande,97,4.0,1.0,8.0,11.0,23.0,39,11.0,2019-06-01
8857,Sabana Grande,21,0.0,0.0,0.0,4.0,3.0,14,,2019-06-01
8858,Salinas,86,6.0,2.0,3.0,27.0,14.0,30,4.0,2019-06-01
8859,San Germán,54,3.0,1.0,3.0,9.0,12.0,25,1.0,2019-06-01
8860,San Juan,2994,68.0,12.0,303.0,207.0,307.0,1504,593.0,2019-06-01
8861,San Lorenzo,61,3.0,0.0,7.0,15.0,11.0,19,6.0,2019-06-01
8862,Santa Isabel,53,3.0,0.0,3.0,12.0,4.0,27,4.0,2019-06-01
8863,Rincón,70,0.0,0.0,2.0,11.0,15.0,39,3.0,2019-06-01
8864,Toa Alta,165,4.0,2.0,17.0,7.0,22.0,87,26.0,2019-06-01
8865,Trujillo Alto,234,8.0,1.0,25.0,33.0,28.0,124,15.0,2019-06-01
8866,Utuado,75,0.0,1.0,4.0,14.0,15.0,41,,2019-06-01
8867,Vega Alta,187,2.0,1.0,19.0,14.0,36.0,82,33.0,2019-06-01
8868,Vega Baja,292,4.0,3.0,34.0,21.0,44.0,160,26.0,2019-06-01
8869,Vieques,55,4.0,0.0,2.0,9.0,15.0,20,5.0,2019-06-01
8870,Villalba,33,0.0,0.0,5.0,8.0,6.0,11,3.0,2019-06-01
8871,Yauco,94,2.0,0.0,2.0,29.0,16.0,43,2.0,2019-06-01
8872,Toa Baja,399,4.0,1.0,46.0,20.0,42.0,180,106.0,2019-06-01
8873,Quebradillas,82,1.0,1.0,2.0,11.0,19.0,45,3.0,2019-06-01
8874,San Sebastián,67,0.0,0.0,1.0,12.0,13.0,39,2.0,2019-06-01
8875,Lares,88,1.0,0.0,1.0,17.0,21.0,40,8.0,2019-06-01
8876,Ponce,708,17.0,2.0,48.0,86.0,113.0,415,27.0,2019-06-01
8877,Las Marías,14,0.0,0.0,1.0,2.0,8.0,2,1.0,2019-06-01
8878,Las Piedras,78,2.0,0.0,6.0,19.0,19.0,29,3.0,2019-06-01
8879,Loiza,132,5.0,2.0,8.0,27.0,17.0,60,13.0,2019-06-01
8880,Luquillo,100,3.0,0.0,10.0,16.0,22.0,48,1.0,2019-06-01
8881,Maricao,26,1.0,0.0,1.0,9.0,6.0,9,0.0,2019-06-01
8882,Maunabo,24,0.0,0.0,2.0,3.0,6.0,11,2.0,2019-06-01
8883,Mayagüez,248,1.0,3.0,8.0,32.0,37.0,154,13.0,2019-06-01
8884,Manatí,175,1.0,0.0,17.0,20.0,21.0,96,20.0,2019-06-01
8885,Morovis,68,2.0,0.0,4.0,13.0,11.0,28,10.0,2019-06-01
8886,Naguabo,48,1.0,0.0,5.0,10.0,6.0,22,4.0,2019-06-01
8887,Naranjito,107,0.0,2.0,6.0,13.0,11.0,58,17.0,2019-06-01
8888,Orocovis,55,0.0,2.0,2.0,12.0,10.0,27,2.0,2019-06-01
8889,Patillas,46,0.0,2.0,0.0,17.0,8.0,19,0.0,2019-06-01
8890,Peñuelas,32,2.0,1.0,3.0,8.0,8.0,9,1.0,2019-06-01
8891,Moca,65,0.0,1.0,2.0,14.0,13.0,31,4.0,2019-06-01
8892,Cidra,100,4.0,1.0,5.0,16.0,22.0,47,5.0,2019-07-01
